vol_id,date_id,compagnie_id,aeroport_dep_id,aeroport_arr_id,meteo_id,cause_id,retard_depart_min,retard_arrivee_min,duree_vol_min,distance_miles,annule,detourne,nb_passagers
35334,20231109,8,5,1,2,2,0,2,95,5237.7,0,0,381
35335,20230426,1,3,2,7,7,146,150,197,767.2,0,0,412
35336,20220719,10,12,1,2,4,33,37,593,1981.7,0,0,237
35337,20240918,7,10,4,2,2,0,2,253,7174.9,0,0,218
35338,20230603,1,8,12,6,1,23,31,153,8340.7,0,0,454
35339,20240412,2,12,1,1,1,0,8,608,4110.1,0,0,464
35340,,6,12,1,1,1,0,0,430,2531.6,0,0,472
35341,20231003,7,11,8,1,1,0,0,211,8194.4,0,0,133
35342,20240503,10,8,7,1,1,0,10,72,421.6,0,0,241
35343,20221216,5,11,9,1,1,0,0,66,6039.3,0,0,393
35344,20230222,4,3,9,2,1,0,0,397,7996.1,0,0,396
35345,20240302,9,7,2,2,1,11,15,492,6747.9,0,0,181
35346,20231021,4,3,8,1,4,0,3,376,5551.9,0,0,484
35347,20220725,6,12,4,3,1,20,28,596,4628.7,0,0,284
35348,20240719,9,1,8,2,1,0,1,433,2760.6,0,0,316
35349,20220426,3,6,12,1,1,0,5,645,1118.5,0,0,170
35350,20240629,4,5,2,1,7,0,7,542,1597.2,0,0,178
35351,20241005,6,12,2,9,3,0,0,322,1781.9,0,0,458
35352,20230506,4,8,9,2,2,33,42,454,3586.0,0,0,408
35353,20220323,7,6,2,2,4,0,1,333,584.3,1,1,344
35354,20230711,8,1,8,1,1,0,0,561,3238.7,0,0,209
35355,20221103,1,6,11,10,1,9,8,191,7400.2,0,0,70
35356,20230222,6,4,9,1,1,0,4,467,7618.9,0,0,403
35357,20220103,7,5,1,2,6,0,5,193,#ERR,0,0,437
35358,20230604,5,3,,1,1,0,5,125,6352.9,0,0,355
35359,20230111,8,2,5,1,1,13,23,205,2768.3,0,0,430
35360,20220227,2,7,8,1,1,0,0,544,2885.1,0,0,264
35361,20240920,10,4,11,1,1,16,20,440,1848.8,0,0,239
35362,20220512,10,2,4,8,8,12,11,397,1241.8,0,0,444
35363,20220528,6,1,9,2,6,0,6,587,7477.8,0,0,400
35364,20241229,3,8,8,6,3,78,83,698,1212.9,0,0,269
35365,20220827,10,4,2,3,1,51,50,642,1659.3,0,0,170
35366,20230605,3,4,2,9,1,114,118,707,3837.8,1,1,78
35367,20240822,5,3,8,3,1,0,6,413,6597.8,0,0,457
35368,20220412,9,4,10,2,3,0,0,443,5031.4,0,0,331
35369,20220504,1,12,1,9,1,165,163,246,6463.6,0,0,228
35370,20241214,5,8,7,6,1,0,7,72,2014.4,0,0,184
35371,20231108,1,1,8,3,7,0,0,503,598.8,0,0,431
35372,20230512,10,10,7,2,5,0,5,299,2107.2,0,0,423
35373,20221202,9,10,5,3,1,0,9,126,2148.2,0,0,328
35374,20240824,-1,1,9,2,2,24,21,203,1337.1,0,0,417
35375,20240708,6,8,9,10,1,0,7,135,5619.6,0,0,488
35376,20241125,7,5,2,1,1,0,7,235,630.4,0,0,75
35377,20230610,7,5,8,2,1,12,8,622,657.2,0,0,520
35378,20240527,1,4,2,3,1,0,3,656,3635.2,0,0,274
35379,20240807,6,7,6,1,1,0,9,523,5967.6,0,0,344
35380,20240809,6,4,3,1,4,0,2,508,847.8,0,0,66
35381,20221118,6,1,3,3,8,0,0,388,4872.3,0,0,335
35382,20230811,5,3,1,2,2,0,0,133,4886.3,0,0,268
35383,20221030,9,12,5,10,3,0,1,572,8729.2,0,0,69
35384,20230415,5,5,9,7,3,106,114,155,2720.3,0,0,530
35385,20220712,2,8,3,1,2,0,0,675,1186.8,0,0,361
35386,20240104,4,10,1,1,1,0,0,392,8119.5,0,0,92
35387,20241230,1,10,6,1,1,0,9,640,5453.5,0,0,528
35388,20220815,5,2,8,2,1,29,38,233,6312.1,0,0,109
35389,20240402,8,1,5,2,7,0,8,396,7004.6,0,0,93
35390,20230310,6,11,8,4,1,0,0,601,8540.2,0,0,120
35391,20230508,1,8,3,6,1,0,8,440,7523.3,0,0,475
35392,20230730,4,6,7,7,1,244,245,153,482.0,0,0,408
35393,20230103,10,6,9,3,1,0,2,317,2725.9,0,0,496
35394,20240114,7,4,12,2,1,0,0,716,3271.1,0,0,86
35395,,2,12,5,3,1,0,9,81,5053.0,0,0,249
35396,20240227,2,2,3,2,1,0,10,128,2624.6,0,0,182
35397,20240321,6,1,9,3,1,0,6,433,4019.2,0,0,390
35398,20230220,2,2,5,1,1,0,5,649,236.2,0,0,484
35399,20220904,7,8,2,1,1,0,5,526,1186.7,0,0,286
35400,20231010,5,12,7,2,1,0,0,346,4599.0,0,0,525
35401,20220107,3,12,10,4,1,0,3,538,6017.6,0,0,367
35402,20241215,2,7,1,2,1,0,8,502,6948.3,0,0,96
35403,20220403,8,3,7,8,1,0,4,380,4047.8,0,0,512
35404,20220205,3,6,12,2,7,0,6,582,4182.1,0,0,386
35405,20241217,2,6,10,8,1,34,35,636,2317.9,0,0,135
35406,20231025,1,7,5,10,1,0,6,461,7510.6,0,0,550
35407,20230303,8,7,9,1,1,0,5,438,2675.2,0,0,466
35408,20240514,1,4,12,2,1,11,13,650,2911.5,0,0,128
35409,20230608,9,4,1,8,1,0,7,535,3801.8,0,0,332
35410,20231104,3,6,5,2,1,0,4,532,4208.0,0,0,366
35411,20231213,8,4,1,1,1,0,9,564,N/A,0,0,270
35412,20231123,5,5,8,1,1,0,0,226,8144.9,0,0,113
35413,20230422,9,12,2,2,1,0,3,188,1051.4,0,0,487
35414,20220106,7,3,4,7,1,0,0,625,4553.6,0,0,542
35415,20240829,2,10,2,1,3,0,0,268,1753.2,0,0,324
35416,20240730,,11,5,3,1,0,2,270,929.2,0,0,229
35417,20230205,6,6,3,1,6,0,2,99999,7305.5,0,0,378
35418,20240103,7,3,4,2,1,0,0,427,2413.7,0,0,261
35419,20240817,6,8,6,6,1,0,3,130,3070.8,0,0,311
35420,20221028,10,9,5,2,1,0,1,157,5821.0,0,0,249
35421,20230130,10,2,8,2,1,0,6,542,651.5,0,0,361
35422,20241004,6,10,4,10,1,0,7,154,5610.4,0,0,183
35423,20220809,6,6,4,4,1,0,4,630,7367.5,0,0,298
35424,20230317,2,4,6,1,1,0,1,492,4456.2,0,0,347
35425,20240112,5,6,1,10,1,87,95,195,4606.4,0,0,305
35426,20240503,4,12,3,2,8,0,0,433,486.9,0,0,430
35427,20220122,9,7,4,2,1,0,0,248,8763.3,1,1,506
35428,20230422,7,5,3,9,1,0,0,607,2859.6,0,0,99
35429,20220204,2,10,9,6,1,0,4,212,1557.6,0,0,244
35430,20240628,7,12,2,1,4,0,9,681,2027.9,0,0,439
35431,20240219,3,5,3,4,1,0,5,134,8905.8,0,0,535
35432,20230911,1,10,12,2,1,0,0,571,7300.3,0,0,296
35433,20230831,10,6,2,2,6,0,1,709,5659.1,0,0,339
35434,20230301,0,1,10,1,1,0,1,194,2155.8,0,0,385
35435,20240216,4,4,2,6,6,57,64,623,1503.5,0,0,282
35436,20240116,10,3,11,5,1,35,37,187,8678.5,0,0,243
35437,20240420,4,5,9,7,1,0,0,498,7314.6,0,0,497
35438,20231101,1,6,10,1,1,0,0,418,3852.4,0,0,318
35439,20240328,10,10,3,1,1,0,0,477,6768.2,0,0,333
35440,20221208,1,12,11,5,1,50,59,220,8017.5,0,0,550
35441,20240906,8,7,9,2,1,0,9,555,2450.1,0,0,116
35442,20220905,7,9,3,10,8,0,8,672,5359.6,0,0,391
35443,20220311,1,10,2,1,3,0,2,713,3214.9,0,0,250
35444,20231015,10,11,6,2,1,19,29,377,5896.3,0,0,535
35445,20220324,4,3,1,3,8,35,34,663,8246.6,0,0,273
35446,20220408,5,3,7,3,1,0,0,637,804.2,0,0,214
35447,20231030,3,8,2,2,1,0,10,642,3180.9,0,0,88
35448,20230530,9,2,7,1,1,0,0,558,397.0,0,0,513
35449,20240617,,8,1,1,1,0,6,469,8257.2,0,0,96
35450,20240107,9,7,12,2,5,0,9,408,5823.6,0,0,95
35451,20230203,9,12,10,6,1,5,13,361,8391.7,0,0,550
35452,20240908,10,7,7,1,1,0,9,291,3525.6,0,0,480
35453,20240713,2,7,5,10,7,77,84,667,6870.4,0,0,249
35454,20230707,8,7,3,2,1,0,0,151,3572.8,0,0,519
35455,20240519,7,7,5,8,1,16,20,645,7359.5,0,0,381
35456,20241203,2,11,4,1,1,0,2,98,4913.6,0,0,207
35457,20241222,1,4,1,3,3,19,28,265,3006.4,0,0,295
35458,20240710,3,3,2,2,1,9,16,345,4304.5,0,0,325
35459,20230419,7,11,,7,1,0,0,312,8407.5,0,0,430
35460,20230426,4,7,8,10,4,0,4,156,8190.6,0,0,217
35461,20230709,6,8,11,2,1,0,8,437,8435.9,0,0,175
35462,20221013,6,10,4,3,1,0,7,66,2952.8,0,0,396
35463,20230814,5,3,1,1,6,-238,3,278,8965.8,0,0,428
35464,20220609,3,4,8,8,3,0,0,96,6621.6,0,0,149
35465,20221209,8,3,9,3,1,0,4,310,1475.5,0,0,441
35466,20231031,3,4,8,2,1,0,0,141,6335.7,0,0,290
35467,20241214,6,1,7,5,1,0,7,385,7727.4,0,0,195
35468,20230806,4,7,1,3,2,0,0,427,8674.4,0,0,286
35469,20221013,1,6,4,3,1,44,41,290,7105.9,0,0,334
35470,20241102,6,2,11,5,1,0,0,438,7654.0,0,0,0
35471,20231116,3,9,1,1,1,-99,10,679,6505.2,0,0,461
35472,20240819,5,7,12,10,1,114,123,350,8356.9,0,0,150
35473,20231114,2,1,8,8,1,0,0,688,4919.1,0,0,506
35474,20240627,,9,1,1,1,0,5,710,5092.4,0,0,466
35475,,10,12,2,7,1,88,84,427,3077.6,0,0,410
35476,20230110,9,12,4,2,1,0,1,714,1809.9,0,0,248
35477,20220602,6,9,6,2,1,0,0,636,301.3,0,0,474
35478,20221106,6,4,9,2,2,0,3,381,6660.5,0,0,222
35479,20220517,10,9,11,3,1,0,7,656,7429.7,0,0,424
35480,20240721,1,1,3,8,1,0,7,197,5640.6,0,0,367
35481,20241026,9,6,2,1,8,0,9,126,4402.5,0,0,479
35482,20221219,3,5,2,9,1,0,1,120,5765.2,0,0,288
35483,20230228,9,4,5,3,1,42,39,524,3841.8,1,1,257
35484,20240513,7,4,11,4,5,34,30,649,4585.2,0,0,254
35485,20221021,8,9,5,6,1,0,0,592,747.7,0,0,513
35486,20240702,9,10,9,1,1,0,1,441,2112.2,0,0,375
35487,20220719,7,1,7,5,1,0,0,472,6564.4,0,0,201
35488,20220623,10,9,3,7,7,122,127,553,6318.9,1,0,166
35489,20230709,6,7,11,9,1,0,10,350,3757.7,0,0,341
35490,20230220,8,10,2,2,1,0,0,311,2636.4,0,0,464
35491,20221015,4,11,7,1,1,0,8,259,1959.1,0,0,151
35492,20230918,3,12,6,10,1,78,85,486,2438.9,0,0,526
35493,,7,8,5,5,1,0,2,65,6068.2,0,0,508
35494,20220105,4,4,11,3,1,0,1,712,1679.1,0,0,271
35495,20220526,4,11,5,1,1,3832,0,137,3412.4,0,0,205
35496,20220118,6,3,9,3,1,0,7,202,3643.5,0,0,459
35497,20240308,10,5,1,1,1,0,8,245,311.3,0,0,467
35498,20240101,8,6,2,7,4,81,77,176,1681.7,0,0,123
35499,20230226,3,10,5,2,1,-207,17,170,6765.6,0,0,440
35500,20240504,1,3,1,5,3,0,9,612,6088.7,0,0,282
35501,20240517,7,10,2,2,1,0,0,312,482.6,0,0,119
35502,20230316,7,12,8,2,1,0,0,639,4258.4,0,0,144
35503,20220402,,7,2,2,1,0,0,71,7382.4,0,0,410
35504,,7,2,3,2,5,0,4,663,6603.8,0,0,223
35505,20230330,2,4,10,8,1,0,10,623,7347.6,0,0,121
35506,20221001,4,10,9,2,1,0,3,131,5755.9,0,0,261
35507,20230930,,4,10,4,6,0,10,389,7434.8,0,0,400
35508,20230723,8,1,12,10,1,41,47,288,331.8,0,0,10000
35509,20220903,1,9,1,1,1,0,5,614,6504.1,0,0,137
35510,20230501,1,4,12,3,1,0,0,646,3076.3,0,0,219
35511,20241011,2,1,12,7,1,0,2,543,1933.5,0,0,339
35512,20240416,10,,3,1,1,0,6,564,5906.4,0,0,431
35513,20221020,9,3,10,3,1,0,9,679,868.6,0,0,296
35514,,3,8,5,3,3,0,0,533,350.2,0,0,203
35515,20220122,4,8,5,2,1,0,0,373,5679.9,0,0,178
35516,20240308,5,5,7,3,1,0,0,96,7228.0,0,0,489
35517,20240422,8,9,7,1,1,0,3,633,4851.5,0,0,223
35518,20220831,3,10,2,2,8,0,4,624,674.1,0,0,439
35519,20220820,7,8,3,1,3,0,8,561,7439.8,0,0,186
35520,20221117,8,10,8,9,1,37,47,562,1370.2,0,0,437
35521,20240828,1,8,1,1,1,0,0,449,7962.5,0,0,273
35522,20220303,4,1,12,4,1,57,67,681,7029.0,0,0,405
35523,20231222,2,6,4,1,2,0,0,290,2901.6,0,0,489
35524,20220728,9,12,4,4,1,0,7,303,933.4,0,0,504
35525,20220729,6,2,4,1,1,0,0,242,#ERR,0,0,476
35526,20221119,8,7,6,10,1,0,5,561,8846.6,0,0,520
35527,20240217,6,5,6,2,3,0,0,519,5057.3,0,0,544
35528,20220711,7,4,7,4,1,0,8,479,2795.8,0,0,521
35529,20240219,8,6,7,6,1,0,0,102,2498.8,0,0,9999
35530,20220102,7,1,9,2,1,5,2,573,1890.1,0,0,394
35531,20230323,8,8,5,3,4,0,0,466,4572.6,0,0,356
35532,20240206,6,4,6,2,5,0,0,409,8538.8,0,0,457
35533,20220125,1,6,5,1,1,0,7,633,6128.0,0,0,311
35534,20220830,9,1,11,4,1,0,4,297,5689.8,0,0,416
35535,20220503,4,12,4,2,4,8,16,677,1560.6,0,0,120
35536,20240520,3,5,12,2,8,16,12,700,6951.7,0,0,500
35537,20240718,5,6,12,2,1,0,7,506,6369.8,0,0,84
35538,20221022,7,3,12,2,3,0,10,706,8746.8,0,0,528
35539,20220726,4,5,2,10,1,58,58,333,4986.0,0,0,110
35540,20240423,3,3,9,1,1,2589,9,534,2601.6,0,0,170
35541,20241206,1,11,5,1,1,0,0,328,575.2,0,0,81
35542,20240217,2,6,12,6,1,0,0,471,3042.8,0,0,503
35543,20240720,9,12,5,1,1,0,1,496,666.0,0,0,262
35544,20240922,2,8,12,8,1,0,0,558,3349.4,0,0,466
35545,20240518,5,8,9,4,1,0,0,447,1615.9,0,0,423
35546,20220529,9,12,10,2,1,0,0,375,4085.3,0,0,224
35547,20240215,2,11,4,1,1,0,0,547,8321.1,0,0,427
35548,20240225,10,10,7,1,1,13,22,714,5871.9,0,0,277
35549,20240515,5,8,6,3,1,0,6,180,7059.8,0,0,284
35550,20240518,4,10,3,2,1,0,0,635,N/A,0,0,442
35551,20231230,4,8,2,3,1,44,44,251,2538.4,0,0,93
35552,20220823,6,9,4,4,1,0,2,406,1813.6,0,0,189
35553,20231007,10,9,1,2,1,0,2,233,3809.9,0,0,103
35554,20220405,1,12,10,8,1,0,9,504,4246.9,0,0,528
35555,20221205,9,10,4,2,5,0,4,660,2765.2,0,0,73
35556,20230302,6,11,5,1,1,0,0,359,7391.9,0,0,358
35557,20220830,8,1,2,5,1,15,13,179,5048.7,0,0,130
35558,20240703,6,8,6,4,1,80,75,98,3428.4,0,0,85
35559,20220506,8,2,5,1,6,12,19,433,7469.1,0,0,315
35560,20240525,3,12,3,1,1,0,2,164,8885.3,0,0,115
35561,20220516,1,5,4,8,1,0,10,597,615.2,0,0,257
35562,20230224,4,5,11,3,1,0,0,601,4451.4,0,0,319
35563,20221030,,5,3,9,1,108,113,86,5389.2,0,0,83
35564,20240107,10,10,11,4,6,0,3,138,7045.1,0,0,389
35565,20240830,9,10,6,4,1,88,93,69,7150.6,0,0,502
35566,20220901,7,8,2,5,1,0,2,89,3888.6,0,0,133
35567,20231127,4,8,9,8,4,12,7,81,8462.2,0,0,293
35568,20230712,10,10,8,1,1,0,6,329,4773.2,0,0,123
35569,20231229,3,6,4,4,1,52,51,455,8207.9,0,0,259
35570,20231027,-1,10,6,6,1,11,17,624,4726.5,0,1,347
35571,20240604,6,11,3,5,1,0,0,659,7047.5,0,0,332
35572,20221026,99,5,6,2,1,11,14,299,6189.4,0,0,402
35573,20230130,8,,3,1,2,0,1,398,7096.2,0,0,333
35574,20240506,4,6,5,1,1,0,10,388,4738.4,0,0,-50
35575,20240628,7,4,3,8,1,0,8,550,6838.6,0,0,295
35576,20240629,3,1,7,3,1,0,7,129,3177.0,0,0,383
35577,20240805,5,2,5,1,1,0,0,691,8785.0,0,0,196
35578,20240102,2,7,10,1,1,0,9,640,1419.5,0,0,185
35579,20230817,3,1,4,5,1,36,46,158,6346.7,0,0,544
35580,20240411,4,11,10,4,7,19,22,555,577.5,0,0,417
35581,20241022,2,10,3,3,1,0,0,222,5251.6,0,0,531
35582,20221009,,6,10,9,1,0,0,621,2922.1,0,0,180
35583,20240602,10,8,12,2,1,0,8,632,856.3,0,0,469
35584,20241205,7,10,11,10,4,0,1,291,8647.9,0,0,218
35585,20241216,3,3,9,7,1,-292,104,312,5415.2,0,0,344
35586,20220809,9,6,7,3,1,0,0,99,639.2,0,0,495
35587,20220403,4,1,2,3,4,0,0,278,792.7,0,0,433
35588,20230317,3,6,5,2,1,0,8,99999,3644.8,0,0,122
35589,20240417,8,6,9,1,1,0,0,62,8791.8,0,0,287
35590,20220412,9,11,6,3,1,21,22,662,6070.6,0,0,203
35591,20240204,3,3,6,10,1,13,16,396,8896.2,0,0,392
35592,20241114,4,1,4,1,1,0,0,246,4246.1,0,0,282
35593,,7,4,3,1,1,0,3,710,7732.8,0,0,443
35594,20220626,3,2,4,2,1,0,7,89,1119.9,0,0,336
35595,20241101,6,5,3,1,1,-286,2,475,7879.7,0,0,475
35596,20240220,5,7,4,2,1,0,6,597,6953.9,0,0,409
35597,20230414,5,5,7,8,1,0,0,326,3079.8,0,0,490
35598,20241014,9,5,2,2,8,0,5,571,7385.7,0,0,175
35599,20240525,4,6,7,3,8,43,43,69,697.3,0,0,261
35600,20220922,5,2,5,1,6,0,0,342,4917.1,0,0,496
35601,20220908,4,5,2,1,1,0,5,240,3683.7,0,0,143
35602,20240702,8,3,5,2,5,0,6,351,7752.1,0,0,0
35603,20231205,10,,6,2,1,0,0,222,5282.1,0,0,292
35604,20230831,7,6,8,1,1,0,10,528,1345.0,0,0,120
35605,20240629,10,2,7,6,1,86,88,116,1742.1,0,0,318
35606,20220704,,7,8,3,4,32,40,308,5323.4,0,0,122
35607,20240930,5,3,9,7,1,154,160,292,1913.7,0,0,412
35608,20230207,3,12,4,1,1,0,0,85,806.2,0,0,347
35609,20221105,4,5,10,1,1,0,7,500,5675.0,0,0,382
35610,20230425,4,11,3,1,1,0,8,585,7902.5,0,0,221
35611,20230422,7,12,5,1,1,0,5,326,8617.1,0,0,161
35612,20241120,10,2,12,10,1,39,48,369,3704.5,0,0,375
35613,20230414,10,1,6,2,1,0,5,684,664.1,0,0,74
35614,20240821,7,6,4,2,5,0,1,147,978.0,0,0,196
35615,20221227,6,4,11,7,7,111,117,578,1513.9,0,0,265
35616,20230617,1,11,6,2,1,0,0,239,8212.1,0,0,60
35617,20230911,7,1,4,2,1,0,0,269,3919.5,0,0,492
35618,20220528,1,10,4,10,1,98,97,186,4687.8,0,0,115
35619,20240312,6,2,6,1,1,0,6,322,8817.1,0,0,355
35620,20231115,4,6,4,5,1,86,90,440,3117.5,0,0,78
35621,20241117,3,7,5,1,1,0,6,607,778.8,0,0,128
35622,20241103,1,12,2,10,4,94,91,695,6552.8,0,0,239
35623,20241121,7,5,1,8,3,0,2,164,4032.8,0,0,448
35624,20231209,5,9,11,6,6,0,0,550,5344.8,0,0,131
35625,20220417,9,12,5,3,1,42,47,628,570.7,0,0,538
35626,20241006,2,11,5,2,1,15,21,148,6102.1,0,0,65
35627,20241127,5,11,5,5,1,82,88,126,3260.9,0,0,281
35628,,,6,8,3,1,0,3,113,8459.4,0,0,305
35629,20231224,9,12,3,6,1,124,122,659,367.7,0,0,441
35630,20240414,9,1,6,1,1,0,1,124,448.8,0,0,293
35631,20220423,4,,5,1,1,0,6,457,2163.3,0,0,347
35632,20220829,2,9,3,1,1,0,6,-10,6866.2,0,0,354
35633,20221206,2,1,12,1,1,0,0,628,7695.9,0,0,60
35634,20240429,2,4,3,1,1,0,2,602,3168.2,0,0,141
35635,20221018,3,8,12,6,1,0,0,192,460.8,0,0,274
35636,20231009,2,8,,2,1,0,2,256,2075.7,0,0,437
35637,20221016,8,1,10,3,1,0,0,532,1864.9,0,0,442
35638,20240516,2,4,9,8,1,0,1,659,3812.2,0,0,490
35639,20240805,10,4,3,3,1,47,55,368,4287.0,0,0,125
35640,20230716,1,1,10,3,1,0,5,229,1788.7,0,1,474
35641,20230527,1,7,12,3,1,0,0,605,1196.5,0,0,317
35642,20220217,1,4,8,4,4,0,0,325,6103.5,0,0,397
35643,20220703,2,10,8,4,1,32,42,459,4863.3,0,0,93
35644,20221217,4,4,8,2,1,0,6,235,6362.6,0,0,206
35645,20220102,10,10,3,1,1,0,0,244,6335.4,0,0,249
35646,20240505,8,8,12,4,7,0,4,311,6512.5,0,0,419
35647,20230223,10,7,10,1,7,0,1,419,1855.8,0,0,76
35648,20240202,1,9,1,2,7,0,8,581,8981.9,0,0,328
35649,20230209,4,1,2,5,1,229,229,631,6851.6,0,0,258
35650,20230417,8,10,6,2,1,0,0,500,7435.1,0,0,434
35651,20230917,3,9,10,1,1,9,17,220,8630.2,0,0,421
35652,20221228,,9,11,2,1,0,1,309,4904.3,0,0,89
35653,20220708,5,11,2,3,5,0,9,213,8984.3,0,0,344
35654,20240509,3,1,12,1,1,0,5,116,5795.5,0,0,263
35655,20240620,7,8,7,10,1,30,32,692,6925.6,0,0,159
35656,20230428,4,2,12,3,1,0,7,81,8678.5,0,0,73
35657,20240626,9,2,10,2,1,0,1,520,2795.3,0,0,370
35658,20220729,5,9,6,4,1,30,38,87,1580.1,0,0,61
35659,20230809,10,4,1,6,1,0,10,473,8253.4,0,0,257
35660,,7,7,6,3,6,0,0,500,3279.5,0,0,178
35661,20221229,2,7,2,7,3,43,43,591,3791.8,0,0,524
35662,20230727,8,1,2,2,1,0,8,649,1115.4,0,0,179
35663,20231201,5,9,5,5,6,0,0,424,6408.7,0,0,377
35664,20230526,9,4,9,1,1,0,2,177,7956.1,0,0,260
35665,20220112,1,7,3,8,3,0,0,410,8787.8,0,0,395
35666,20230203,10,9,6,1,1,0,10,406,7559.7,0,0,413
35667,20241208,7,10,11,3,1,0,10,686,2453.6,0,0,453
35668,20220723,9,4,1,6,1,0,0,108,6551.5,0,0,334
35669,20240718,10,1,5,8,4,23,33,244,2127.3,0,0,241
35670,20241208,2,12,11,2,1,0,2,648,2692.7,0,0,360
35671,20230202,10,12,2,2,1,0,0,666,6914.2,0,0,506
35672,20240519,10,8,7,2,1,0,0,65,6757.4,0,0,231
35673,20220204,7,1,7,3,1,0,0,533,1314.1,0,0,221
35674,20240605,9,4,11,5,1,41,46,415,5578.2,0,0,317
35675,20220112,1,6,3,1,1,0,10,152,5359.3,0,0,244
35676,20241111,3,8,6,3,2,0,4,273,425.2,0,0,503
35677,20241107,6,10,4,4,2,0,0,97,7965.6,0,0,379
35678,20220706,10,1,8,3,2,0,7,278,4868.3,0,0,147
35679,20230504,3,11,10,3,4,0,3,309,3240.0,0,0,93
35680,20230316,,6,3,4,1,0,2,441,1427.7,0,0,441
35681,20220920,2,8,9,1,1,0,10,701,8756.1,0,0,518
35682,20230117,10,4,5,2,1,0,0,140,8572.3,0,0,172
35683,20220813,8,1,2,1,1,0,0,701,6484.8,0,0,332
35684,20231009,9,3,9,1,1,0,0,275,6294.5,0,0,445
35685,20230219,1,9,4,2,6,0,5,505,265.0,0,0,261
35686,20240303,2,9,3,7,1,80,82,656,2336.2,1,0,98
35687,20220911,9,2,5,9,1,179,182,431,1007.9,0,0,358
35688,20240728,6,9,5,1,1,0,6,160,2180.4,0,0,106
35689,20220602,9,11,7,1,1,-97,5,63,5233.3,0,0,224
35690,20230501,2,4,11,1,1,0,9,109,2754.4,0,0,262
35691,20230530,4,6,2,2,8,0,0,291,4861.1,0,0,71
35692,20230303,8,9,1,4,1,0,10,609,6995.2,0,0,259
35693,20230613,3,7,2,3,1,0,6,473,7953.9,0,0,328
35694,20231029,4,3,12,3,4,0,8,137,7495.3,0,0,396
35695,20240424,7,12,6,8,1,0,10,616,242.9,0,0,518
35696,20230419,4,3,7,2,1,0,2,317,373.5,0,0,425
35697,20220223,7,2,12,1,1,0,0,565,7854.1,0,0,356
35698,20230104,7,9,7,2,1,0,5,84,2120.9,0,0,331
35699,20240715,8,8,6,1,1,0,2,687,1553.4,0,0,173
35700,20231222,6,12,,6,1,0,5,364,8144.8,0,0,424
35701,20240528,8,12,3,5,1,0,0,179,1644.9,0,0,107
35702,20240129,9,12,4,1,1,15,11,699,669.9,0,0,541
35703,20231014,5,12,3,4,1,0,0,139,2733.9,0,0,455
35704,20231031,9,3,9,3,1,0,8,418,8114.8,0,0,182
35705,20240125,2,4,9,2,1,0,0,709,8908.5,0,0,208
35706,20220703,1,2,8,1,1,0,3,494,4311.0,0,0,361
35707,20230410,8,3,5,1,1,12,16,682,7502.9,0,0,513
35708,20241204,2,8,1,2,1,0,1,226,7096.9,0,0,175
35709,20230214,8,8,9,2,7,0,9,570,2473.4,0,0,165
35710,20220624,7,6,7,2,5,0,7,369,2097.0,0,0,317
35711,20240723,6,11,1,10,1,25,34,683,7611.4,0,0,79
35712,20231120,9,10,2,1,2,0,0,71,7888.6,0,0,512
35713,20220806,3,4,3,7,1,0,10,185,340.4,0,0,365
35714,20220624,10,2,8,1,5,0,5,627,4229.7,0,0,63
35715,20231124,4,6,9,2,5,0,3,634,213.0,0,0,393
35716,20230712,10,8,12,4,1,0,0,102,6794.9,0,0,419
35717,20221030,8,4,5,2,1,0,0,706,1878.0,0,0,376
35718,20220926,4,11,3,3,1,0,0,118,3212.3,0,0,399
35719,20240408,2,9,11,6,1,0,9,333,7916.3,0,0,384
35720,20240707,3,2,12,2,1,0,0,403,7368.3,0,0,531
35721,20220725,6,1,10,1,2,0,5,245,3387.9,0,0,185
35722,20240223,4,1,6,3,5,0,0,340,N/A,0,0,78
35723,20230518,6,1,6,8,1,0,10,211,5862.6,0,0,433
35724,20220119,8,4,5,2,1,0,0,596,2094.8,0,0,152
35725,20240107,9,7,,1,1,0,3,113,4554.0,0,0,0
35726,20230711,5,5,12,8,1,0,0,330,4907.7,0,0,330
35727,20220311,,1,12,1,6,-68,1,498,4586.2,0,0,336
35728,20220524,6,2,11,3,1,0,7,71,8679.0,0,0,162
35729,20221130,8,7,6,3,1,42,39,574,1316.4,0,0,333
35730,20220712,4,10,3,3,1,0,8,207,2636.6,0,0,341
35731,20230305,6,7,3,5,1,6,9,173,6959.9,0,0,177
35732,,6,1,7,1,3,0,10,204,6520.5,0,0,376
35733,20220822,4,2,5,1,1,0,7,273,5863.2,0,0,306
35734,20240603,5,7,10,1,1,0,0,313,2773.9,0,0,388
35735,20230712,7,5,8,2,6,0,9,383,8553.5,0,0,146
35736,20240804,6,11,2,3,1,0,9,680,3435.8,0,0,196
35737,20240626,4,4,10,1,5,0,3,213,1705.7,0,0,120
35738,20220209,6,6,11,1,7,0,10,96,4128.2,0,0,369
35739,20240210,999,10,12,2,1,0,4,408,4799.5,0,0,287
35740,,8,3,4,3,1,0,2,566,5002.1,0,0,131
35741,20230820,3,4,10,5,2,30,33,378,3228.2,0,0,497
35742,20241226,10,11,3,1,1,0,1,421,5384.0,0,0,538
35743,20230107,7,9,4,5,3,0,9,142,3555.6,0,0,438
35744,20221123,,8,7,2,1,0,4,302,7821.3,0,0,499
