incident_id,date_id,compagnie_id,aeroport_id,type_incident_id,severite_score,duree_immobilisation_h,cout_incident_usd,nb_passagers_affectes,resolu
1518,20220415,4,3,7,5,27.4,1872514.73,301,0
1519,20230410,8,6,5,1,2.8,1832898.4,416,1
1520,,3,10,8,5,53.7,478682.78,27,1
1521,20241230,4,10,3,2,50.7,694943.61,262,1
1522,20230424,5,8,9,2,38.8,319857.41,75,1
1523,20240923,4,5,6,2,5.2,389434.74,481,1
1524,20230729,10,9,5,1,4.4,1284860.59,448,1
1525,20240218,3,1,7,2,39.6,1361919.72,167,1
1526,20241031,10,8,10,3,5.7,705713.95,70,1
1527,20241114,1,11,3,1,69,351402.96,303,1
1528,20241005,8,5,10,4,6.4,1918225.64,418,1
1529,20220228,8,2,5,4,35.3,1953164.97,232,1
1530,20220418,5,8,5,1,7.7,1607147.79,73,1
1531,20220418,4,5,6,5,63.4,516815.85,33,1
1532,20240930,10,1,7,5,34.5,92171.92,470,0
1533,20231031,2,12,1,5,6.4,284924.45,410,1
1534,20220223,10,3,5,5,39.4,1428956.51,466,0
1535,20221105,1,1,1,3,46.6,N/A,131,1
1536,20241208,6,3,1,4,1.1,1700350.97,153,1
1537,20230723,4,11,7,2,13.7,967712.43,77,1
1538,20240615,8,12,9,1,61.7,307250.73,385,1
1539,20241221,8,6,3,2,63.3,1836855.34,77,0
1540,20240601,5,1,2,5,2.9,1002078.05,401,1
1541,20220801,8,6,6,2,45.3,1550487.76,468,1
1542,20241103,8,1,2,5,16,1139741.88,376,1
1543,20230616,5,3,6,4,65.9,1716825.38,342,0
1544,20240401,9,10,3,4,57.8,1831671.58,370,1
1545,20240113,10,11,9,1,23.9,947988.35,405,1
1546,20221030,6,11,5,1,27.3,357282.83,218,1
1547,20221008,3,1,3,3,7.5,1431222.27,268,1
1548,20220424,7,11,6,1,1.8,1140276.06,464,1
1549,20230407,10,8,6,4,43.5,1116885.91,197,1
1550,20240418,10,4,6,4,9.1,1829131.69,255,1
1551,20220524,1,12,5,1,8.7,668649.68,120,0
1552,20220409,8,12,8,4,56.2,1599132.64,375,0
1553,20230112,7,11,5,2,45.7,603197.24,38,1
1554,20240713,8,6,9,1,20.1,613092.24,324,1
1555,20220410,5,4,9,10,59.4,1702093,290,1
1556,20240917,8,6,1,1,37.9,771688.9,460,1
1557,20241221,10,11,9,5,52.5,702527.17,267,1
1558,20220812,0,5,5,5,51.1,1935703.7,56,1
1559,20230112,5,9,6,1,50.2,407270.6,219,1
1560,20230311,9,12,1,3,69,,50,1
1561,20230808,6,11,8,4,67.4,972258.72,366,1
1562,20240129,3,9,8,2,27.5,1558567.8,375,1
1563,20221019,10,7,2,3,13.9,1267988.1,406,1
1564,20230830,7,8,2,3,52.1,1059926.97,467,1
1565,20240217,2,10,2,4,48.7,1719869,493,0
1566,20240626,5,8,3,3,35.1,1271801.83,317,0
1567,20230919,7,6,2,5,51.3,336520.17,435,1
1568,20231006,7,6,3,1,27.5,239023.47,397,1
1569,20240508,2,1,9,4,13.3,66241.96,476,1
1570,20230208,4,3,8,4,25,292061.14,403,1
1571,20230203,2,9,1,5,68.5,1307366.86,146,1
1572,,4,2,5,1,71.2,911770.31,193,1
1573,20240604,9,10,3,2,45.6,140574.97,318,1
1574,20231116,7,10,6,2,70.6,371584.04,422,1
1575,20240331,1,4,3,1,50.2,611548.26,470,1
1576,20220920,10,7,9,1,57.4,1215773.92,327,1
1577,20221004,8,7,2,3,31.9,374207.13,360,1
1578,20241115,4,3,7,5,22.8,640891.19,409,1
1579,20221005,2,5,9,3,54.5,596569.78,104,1
1580,20230213,9,6,1,2,15.2,1744318.87,292,1
1581,20230210,10,3,3,4,46,806508.87,153,1
1582,20230816,7,11,1,1,46.3,1753968.61,257,0
1583,20220914,2,11,9,3,26.9,1640661.98,366,1
1584,20220413,4,12,10,3,16.1,309436.52,62,1
1585,20230115,6,11,9,2,58.7,1441691.53,128,0
1586,20240123,7,11,5,2,40.1,1730228.8,456,1
1587,20231229,4,9,1,2,34.2,1393044.52,355,0
1588,20240327,8,7,1,4,30.6,181706.57,33,0
1589,20220701,1,1,1,2,9.2,1363165.22,332,0
1590,20221029,2,3,9,2,36.6,1793086.43,79,1
1591,20231108,1,1,1,2,57,1131014.05,196,0
1592,20220527,4,2,9,2,66.8,1192056.94,309,1
1593,20220204,3,2,7,1,63.4,216853,470,1
1594,20240720,10,10,8,1,15.9,642185.09,159,1
1595,20240920,3,9,1,5,64.5,1151403.09,399,1
1596,20230113,7,10,3,1,5.2,482710.61,484,0
1597,20220425,4,6,1,5,39,149926.31,381,1
1598,20231002,,7,6,3,53.5,293641.57,65,0
1599,20220223,1,12,8,1,34.5,1724260.52,38,1
1600,20241009,5,12,1,2,25.2,676839.29,237,1
1601,20231227,7,5,3,2,10.4,1823601.74,368,1
1602,20230817,2,6,2,2,51.5,776605.68,140,1
1603,20230904,9,3,9,3,31.2,1900138.36,274,1
1604,20240819,6,8,5,4,24.7,1102974.41,33,1
1605,20230708,5,4,3,1,30.5,299148.67,11,1
1606,20220817,5,7,6,5,64.6,453050.45,237,1
1607,20240507,7,1,7,3,31.2,1715634.76,44,0
1608,20230814,5,4,10,1,71.6,492252.34,111,1
1609,20230514,3,9,9,3,27.1,1525026.83,6,1
1610,20220630,5,2,10,5,0,219422.6,185,1
1611,20230604,5,9,3,5,43.5,1613488.72,283,1
1612,20230214,8,2,1,4,47.5,897485.25,271,1
1613,20221201,1,2,1,3,56.5,1185804.59,108,0
1614,20230620,4,5,7,2,21.1,-500,176,1
1615,20240619,2,12,1,2,29,910390.23,118,1
1616,20221118,8,1,6,4,59.1,1984360.18,121,1
1617,,1,9,5,2,25.3,1073978.59,154,0
1618,20220207,8,5,6,3,38.1,306457.72,385,0
1619,20220127,3,4,2,1,10.9,1383809.48,180,1
1620,20230326,3,3,9,5,50.1,1476860.2,413,0
1621,20240919,10,10,8,3,32.5,1378435.58,220,1
1622,20240207,2,4,7,2,25.5,964664.63,231,1
1623,20231129,3,2,1,2,35.3,290670.61,114,1
1624,20240924,3,8,7,4,56.4,1971231.08,226,1
1625,20220919,4,8,10,2,43.6,490501.44,427,1
1626,20240710,1,8,1,1,65.4,713199.78,125,1
1627,20240628,10,3,1,4,16.8,875286.73,25,1
1628,20230106,5,6,5,3,46.3,1371079.09,351,0
1629,20240909,3,6,8,1,31.1,632088.88,222,1
1630,20240523,5,1,5,5,59.2,1291430.5,267,0
1631,20230614,6,1,6,2,10,847438.92,272,0
1632,20241119,6,10,9,3,59.1,202853.77,145,1
1633,20240104,6,4,5,5,9.1,1082510.07,292,1
1634,20241125,9,8,3,1,66.7,1330941.83,98,1
1635,20220411,4,7,1,5,48.1,1893929.14,438,1
1636,20240502,2,1,3,1,41.6,672590.84,291,1
1637,20220718,1,11,7,5,24,584919.77,45,1
1638,20230320,4,5,1,3,59.8,1559509.25,47,1
1639,20221011,0,8,5,1,52.4,959999.84,338,1
1640,20230628,4,11,5,3,21.8,1158635.83,121,1
1641,20241115,2,12,1,1,5.1,1691658.48,308,1
1642,20230905,5,9,5,1,52.2,1048179.42,395,1
1643,20230619,5,1,4,1,21.8,519249.6,315,1
1644,20230422,2,12,1,5,18.8,496985.04,271,1
1645,20230302,8,2,3,1,2.1,577001.51,380,1
1646,20240309,9,1,3,4,34.8,542976.38,50,1
1647,20241018,3,6,1,4,50.5,1537854.54,99,1
1648,20220531,9,9,2,1,15.1,215435.98,133,1
1649,20240203,10,11,6,1,66.5,865867.86,307,1
1650,20230304,5,12,6,4,8.3,1036947.98,277,1
1651,20230903,1,6,2,1,10.7,303244.45,236,1
1652,20230417,9,9,1,1,32.5,1970084.57,377,1
1653,20231118,6,9,6,2,45.3,878223.73,431,1
1654,20221208,9,11,6,3,69,1621862.3,59,1
1655,20240902,10,6,10,2,23.1,788461.69,374,1
1656,20230606,10,7,1,3,30.5,1759649.7,485,1
1657,20220924,5,6,3,5,5.3,841489.89,486,1
1658,20241019,2,9,5,1,56.4,1817893.49,121,1
1659,20231102,6,1,7,2,37.5,583550.07,342,1
1660,20221005,4,5,6,-1,63.3,434691.25,276,1
1661,20220628,5,2,6,2,16.5,1426352.15,287,1
1662,20220703,2,2,9,4,60.3,1321724.62,223,1
1663,20240809,9,3,9,2,17.4,520907.46,443,1
1664,20231118,10,10,3,3,44.3,942016.73,326,1
1665,20240805,7,7,6,5,25.7,267394.14,68,1
1666,20240723,7,2,5,5,27.3,877131.44,430,1
1667,20240202,10,7,6,1,6.9,287131.01,18,1
1668,20220426,8,9,5,2,26.1,639294.31,438,1
1669,20220127,10,8,5,3,27,1902339.61,396,1
1670,20220125,6,8,6,1,26.3,38553.08,14,0
1671,20241019,3,4,1,2,8.2,1212317.21,422,1
1672,20240911,1,11,9,3,,845405.32,230,1
1673,20230620,5,7,2,5,31.1,1255195.19,190,1
1674,20240918,8,1,9,1,47.3,641389.1,337,1
1675,20240325,6,1,7,1,27.7,958091.58,57,1
1676,20240521,9,5,9,3,28,706575.82,214,0
1677,20220325,8,2,1,1,29.3,1520442.65,45,1
1678,20230419,7,11,1,1,54.7,1298697.64,226,1
1679,20221018,9,9,9,2,25.6,855791.3,486,0
1680,20230417,2,1,1,2,68.7,709509.78,400,1
1681,20230131,3,1,3,3,66.8,-,53,1
1682,20230208,6,10,9,5,71.7,334445.73,252,1
1683,20221002,5,12,6,6,51.2,1496790.9,233,0
1684,20240513,9,4,8,4,64.2,122113.53,75,0
1685,20231230,5,1,3,5,53.5,1169062.13,189,1
1686,20241014,7,7,5,5,4.5,1518540.65,82,1
1687,20221020,9,10,9,4,49.2,1724603.58,271,1
1688,20240705,8,2,3,3,35.8,828277.35,373,1
1689,20240211,4,4,2,3,15.1,1175754.16,454,0
1690,20220224,3,12,6,5,3,921875.2,449,1
1691,20221006,5,3,2,4,0.7,1893548.5,143,1
1692,20221016,9,11,3,4,61.5,1346415.56,349,1
1693,20220430,3,11,10,1,59.2,379323.06,138,1
1694,20230707,6,11,8,4,0,4449.77,457,0
1695,20240212,10,5,1,5,48.5,454101.99,458,1
1696,20220621,8,6,5,1,-2,381861.08,427,0
1697,20240913,8,10,4,4,41.1,951839.86,274,1
1698,20241112,2,7,1,2,5.2,1496881.56,241,1
1699,20230930,,6,7,1,67.5,1417898.4,242,1
1700,20241220,9,11,1,1,70,352605.41,280,1
1701,20240822,3,9,7,2,14.1,1141550.96,340,1
1702,20230729,5,4,6,3,42.6,528289.66,60,1
1703,20221005,5,7,3,2,68.8,402763.29,421,1
1704,20241203,10,3,5,2,66.9,1992190.75,23,1
1705,20230728,6,1,8,1,12.4,1467410.92,50,1
1706,20240925,1,11,2,3,61.6,N/A,287,1
1707,20230907,9,2,6,3,42.8,1554555.67,17,1
1708,20240530,10,1,2,3,16,103793.41,160,1
1709,20221204,3,2,1,4,52.9,1506556.68,8,1
1710,20230430,8,3,2,3,19,1628999.97,55,1
1711,20240504,5,3,3,3,57.7,1420890.41,455,1
1712,20231015,2,11,6,3,47.6,297249.16,109,1
1713,20231109,5,1,2,5,2.1,1371177.13,391,1
1714,20230916,6,1,10,2,56.7,1847593.58,293,1
1715,20230624,5,8,2,4,52.3,1807911.39,462,1
1716,20230423,10,11,9,1,6.2,997565.88,340,1
1717,20230519,7,4,6,5,39.2,805005.26,463,1
1718,20220329,,2,7,2,41.6,1284639.96,279,0
1719,20220503,10,7,1,2,9.7,1946588.62,386,1
1720,20240503,3,1,7,3,38,1486682.5,35,1
1721,,9,11,3,3,71,844187.15,232,1
1722,20220608,6,6,3,1,11.8,1235237.23,101,1
1723,20220715,7,8,5,3,63.5,667926.1,289,1
1724,20220308,2,6,8,3,70.1,629755.8,286,1
1725,20220624,5,5,3,3,66.2,1017315.28,485,1
1726,20230615,1,11,9,3,46,1464290.39,23,1
1727,,1,4,10,4,65.2,16989.46,15,1
1728,20220926,9,12,7,4,43.9,-500,407,1
1729,20230113,5,12,9,4,64.5,777999.6,9,0
1730,20220902,0,7,8,5,44,602470.5,391,0
1731,20221203,9,10,5,4,7.2,136266.21,437,1
1732,20230210,9,7,2,5,28.5,887630.24,454,1
1733,20241222,9,1,9,4,22.3,1397251.42,404,1
1734,20220218,2,8,1,4,8.7,642000.79,486,1
1735,20231230,,2,2,4,10.9,1234699.54,204,1
1736,20220118,4,1,1,3,2.6,348852.26,275,1
1737,20230322,9,11,10,3,1.3,1130863.32,387,0
1738,20220221,3,2,8,1,27.4,1272166.79,268,1
1739,20240613,8,2,9,6,9.9,1896293.35,296,1
1740,20240202,9,11,1,3,16,1930682.58,445,0
1741,20220418,6,4,10,5,63.5,148426.21,303,1
1742,20220227,4,10,4,3,13.9,1128836.92,56,1
1743,20240218,7,2,4,1,13.3,786783.31,314,1
1744,20240620,9,11,3,3,42.3,1707168.63,328,1
1745,20230326,8,3,2,1,11.2,1091342.84,167,0
1746,20240718,-1,4,1,1,32.4,1993528.52,402,1
1747,20240520,6,12,2,4,4,1281088.73,217,1
1748,20240530,10,12,9,4,12.6,1451231.92,429,1
1749,20240222,6,7,6,2,33.5,1277608.91,169,1
1750,20221228,5,11,7,2,68.9,388147,221,1
1751,20220203,9,2,5,2,26.2,1138368.63,6,1
1752,,10,6,9,4,22,499336.62,125,1
1753,20240111,10,8,5,4,35.9,1682712.07,52,1
1754,20220522,5,2,9,2,8.4,1809720.1,462,0
1755,20220315,10,7,3,3,54.9,1948361.01,363,1
1756,20230409,5,5,3,5,46.6,1928851.52,249,0
1757,20230207,5,11,1,3,6.5,899247.46,411,1
1758,20240609,10,11,6,4,1.2,120548.13,166,1
1759,20240513,7,1,7,1,68.5,1078932.45,361,0
1760,20220825,8,11,7,4,62.6,1309396.08,187,1
1761,20230228,5,7,3,4,45.6,730725.24,459,1
1762,20230827,6,12,5,3,21.9,851801.05,389,1
1763,20230727,6,4,1,4,31.2,607259.78,181,1
1764,20220227,9,9,3,5,8.9,939066.24,334,1
1765,20220519,6,9,5,5,50.5,283051.74,173,1
1766,20230117,7,5,3,3,69.4,906277.24,499,1
1767,20220928,3,5,8,5,41,1074469.5,425,1
1768,20230831,5,11,1,5,41,446240.45,22,1
1769,20230212,8,3,3,3,47.8,177945.74,463,1
1770,20220925,8,8,5,2,47.6,1448881.8,252,1
1771,20230617,5,12,6,4,17,44832.61,484,1
1772,20230318,3,12,5,5,4.7,1022033.48,59,1
1773,20230809,4,12,7,2,53.6,544954.01,67,1
1774,20221230,2,1,9,4,31.8,1156170.95,296,1
1775,20230322,9,11,4,1,16.1,488080.28,414,1
1776,20231226,7,2,6,4,54.5,538437.55,346,1
1777,20240723,10,10,6,4,0.9,489357.12,309,1
1778,20230526,2,5,6,5,16.1,1136097.55,489,1
1779,20230628,3,6,1,6,11.3,1153570.64,237,0
1780,20240513,6,6,7,4,45.3,1091920.28,253,1
1781,20240819,5,3,10,1,57.3,159347,407,1
1782,20220318,9,8,1,4,18.6,868879.7,446,1
1783,20241105,2,8,2,2,70.9,378832.92,339,1
1784,20220727,4,2,3,3,8,1314260.99,71,1
1785,20230619,6,8,6,3,41.9,320316.06,329,1
1786,20231214,7,10,9,5,69.7,1113391.98,218,1
1787,20240607,8,11,9,1,27.4,612090.28,196,1
1788,20220513,6,8,10,1,37.7,696601.24,377,1
1789,20230422,5,4,9,5,61.9,912785.13,440,1
1790,20221116,6,2,7,1,20.6,1595491.06,265,1
1791,20231017,4,3,9,4,66.8,296717.68,152,1
1792,20220225,4,1,8,5,64,933481.17,113,1
1793,20230926,4,3,6,1,12.9,40759.14,84,1
1794,20220930,10,6,5,1,41.2,631648.54,161,1
1795,20230713,8,7,6,2,31.1,650340.86,352,1
1796,20240123,9,9,5,4,41.6,146266.74,420,1
1797,20220419,5,10,9,5,38,169589.47,460,1
1798,20220717,6,6,5,2,41.4,461334.51,456,1
1799,20231003,1,10,3,1,15,1477887.09,316,1
1800,20240503,7,5,3,2,67.8,470225.49,68,1
1801,20230108,1,1,2,99,42,205784.01,146,1
1802,20240418,1,4,1,3,2.6,3241.09,195,1
1803,20230104,10,11,10,5,63.3,767382.85,448,1
1804,20220107,10,1,3,5,23.5,1101840.3,359,1
1805,20230731,9,5,2,3,9.1,606681.42,481,1
1806,20230106,7,8,6,5,69.5,279796.89,284,1
1807,20230319,1,6,10,2,24.1,630718.74,124,1
1808,20240621,8,3,7,4,6.2,681166.33,410,0
1809,20240220,10,2,9,5,23.4,42898.44,348,1
1810,,-1,10,5,1,10.3,303475.38,473,1
1811,20221222,8,4,8,1,20.3,204518.22,310,1
1812,20240804,9,9,5,2,18,238905.67,496,1
1813,20240920,10,4,7,5,32.6,607440.96,52,1
1814,20240317,10,5,1,2,21.6,1469152.22,17,0
1815,20240611,7,12,6,1,43.1,1794508.09,44,1
1816,20220109,10,10,9,2,62.8,1009874.11,436,1
1817,20230503,4,1,6,2,44.8,53628.89,283,1
1818,20230529,5,1,9,4,19.9,821718.34,3,1
1819,,6,6,5,3,71.5,1831017.49,75,1
1820,20240823,,4,5,3,47.7,29150.79,401,1
1821,20231221,6,10,6,1,71.5,1267564.88,370,1
1822,20230920,9,12,10,2,6.3,618952.47,416,1
1823,20241202,2,2,3,3,66.8,1902832.96,89,1
1824,20241026,6,3,9,4,N/A,421813.19,384,1
1825,20220303,4,5,2,4,65.5,297771.49,290,1
1826,20231204,5,8,9,4,13.1,1716430.9,338,0
1827,20220123,10,6,1,1,28.8,1248891.41,42,1
1828,20221101,4,10,6,3,59.7,41375.34,84,0
1829,20240709,7,12,1,3,64.8,355544.31,179,1
1830,20230203,4,1,3,5,61.7,10794.67,0,1
1831,20230209,7,12,1,2,38.1,1697697.37,171,1
1832,20221222,9,9,7,2,17.9,1774884.42,233,1
1833,20220427,5,8,6,4,9.5,1330779.78,262,1
1834,20230524,5,7,1,4,20,226465.1,130,1
1835,20231004,7,10,6,3,37.4,1121783.91,283,1
1836,20241212,6,7,5,1,53,519245.04,20,1
1837,20220421,9,1,6,4,0.9,1023627.01,164,1
1838,20240320,4,2,5,1,1.6,977684.94,357,0
1839,20230730,9,1,4,3,10.7,1235444.08,429,1
1840,20221212,10,12,1,1,10.9,1523081.15,253,1
1841,20240904,5,8,2,1,44.4,760726.93,410,0
1842,20240309,4,10,6,3,58.1,1027435.35,345,1
1843,20221207,3,7,5,4,33.3,1346401.39,195,1
1844,20230520,5,3,1,5,51.5,1710155.64,261,0
1845,20230103,10,4,2,5,61.2,391682.56,248,1
1846,20230907,2,2,2,1,69.3,736521.99,146,1
1847,20240116,7,7,1,3,20.6,1969734.54,372,1
1848,20230717,7,11,9,2,63.1,254711.13,250,1
1849,20240602,4,8,9,4,-2,606553.11,411,1
1850,20230531,1,8,1,5,67.2,207288.81,182,1
1851,20230820,7,7,7,2,25.3,260248.77,397,1
1852,20240216,8,10,3,3,60.9,1575743.94,232,1
1853,20231219,8,6,9,1,24.6,1777359.21,348,0
1854,,10,7,9,2,25.2,1468392.48,136,1
1855,20240111,9,4,5,2,39.9,-500,322,0
1856,20220910,7,4,1,3,22,1979670.05,424,1
1857,20240208,1,2,7,2,52.2,1054388.01,347,1
1858,20221128,2,2,7,5,55.9,1648281.39,2,0
1859,20230825,9,6,5,3,9.4,1842514.1,384,1
1860,20221129,9,10,6,3,6.9,510710.11,105,1
1861,20220407,1,4,5,4,57.5,1141819.55,80,0
1862,20240907,6,3,1,5,27.2,882856.02,183,1
1863,20221102,7,3,7,2,70.6,1236684.44,39,1
1864,20240513,7,6,3,2,7.3,1210964.3,256,1
1865,20230420,1,6,6,4,11.3,97343.82,147,1
1866,20230302,7,11,5,1,41,1953889.42,120,1
1867,20240712,10,12,9,5,40.5,1091688.11,338,0
1868,20221225,5,6,1,3,69.7,1962148.37,244,1
1869,20220505,8,12,10,1,28.2,999326.9,419,1
1870,20230415,2,3,6,4,44.3,1271139.54,500,1
1871,20230617,2,12,1,3,59.9,455309.96,236,1
1872,20231010,1,7,7,3,8.1,967029.79,30,1
1873,20240303,8,10,9,4,30,1865063.96,163,1
1874,20220519,6,6,3,3,36.9,1231176.22,186,1
1875,20240302,2,11,5,-1,61.8,55095.55,265,1
1876,20241107,9,6,6,1,67.8,276586.24,203,1
1877,20230722,8,9,9,4,43.5,1403179.47,5,1
1878,20230615,9,11,9,4,29.9,563188.28,60,0
1879,20220605,4,11,1,3,20.2,129153.5,174,1
1880,20230228,10,6,1,1,68.2,1845481.55,237,0
1881,20230421,,8,3,4,17.8,17195.71,383,1
1882,20220219,1,4,7,3,25.5,1588224.35,62,1
1883,20220113,1,9,3,1,65.9,1377525.21,100,1
1884,,10,9,3,4,1.4,1854011.25,183,1
1885,20230321,3,11,9,2,46.1,1941847.07,358,1
1886,20230411,2,12,7,2,39.5,1370481.32,386,0
1887,20230313,8,7,5,3,33.6,416846.52,303,1
1888,20230906,7,3,1,5,62.4,740640.71,42,1
1889,20220810,9,2,4,1,63.9,1585990.06,299,1
1890,20230919,1,4,3,2,8,534382.4,216,1
1891,20240312,8,8,7,5,41.7,1894450.47,95,1
1892,20241210,10,12,9,3,56.7,1140223.86,497,1
1893,20230118,1,11,1,3,48,1561439.61,212,1
1894,20240511,5,4,10,1,70,1820435.15,272,1
1895,20240720,8,1,1,5,1.1,1922582.83,84,0
1896,20230530,3,6,1,3,30.5,933573.41,471,1
1897,20240829,1,5,2,5,21.8,1257267.1,127,1
1898,20221005,1,1,9,4,45.5,473451.22,169,1
1899,20220330,10,12,6,3,18.1,277396.21,467,0
1900,20220617,7,8,8,1,60.3,1234061.42,453,0
1901,20220425,3,6,7,3,5.9,781613.25,113,1
1902,20230705,3,7,1,2,55.9,753029.99,250,1
1903,20220610,7,11,3,2,10.6,542412.42,326,1
1904,20240324,9,5,6,3,38,790021.5,182,1
1905,20220119,5,11,9,1,22.1,1201177.87,340,1
1906,20220425,9,10,6,3,53.4,920524.59,495,1
1907,20230611,4,9,9,4,56,442679.16,20,1
1908,20240503,5,9,3,4,50,,250,1
1909,20220701,1,2,6,1,30.4,441195.43,441,0
1910,20240703,10,3,1,5,17.8,1603487.68,489,1
1911,20221221,5,6,2,3,41.3,232870.66,151,1
1912,20220606,9,2,3,1,34.6,1850351.65,27,0
1913,20241015,10,8,3,4,52.1,438931.26,165,1
1914,20241218,10,5,1,5,21.5,545652.13,450,1
1915,20220330,6,4,1,2,6.2,1003138.14,375,0
1916,20220310,6,7,5,5,28.8,687911.92,184,1
1917,20231229,6,2,4,2,26.2,1760031.13,303,1
1918,20220126,5,3,9,4,26,1065577.74,337,1
1919,20231003,9,3,3,2,67.3,109992.85,201,0
1920,20220221,5,10,2,4,57.9,1182812.12,340,1
1921,20240207,3,5,9,5,69.4,970853.1,50,1
1922,,10,5,6,1,36.6,1962744.27,328,1
1923,20230130,3,6,5,2,65.4,918435.47,4,0
1924,20231113,10,12,8,2,46.8,1270331.29,68,1
1925,20240920,10,2,5,2,64.2,-,149,1
1926,20241001,3,6,3,5,45.5,572664.25,108,1
1927,20221023,1,12,5,2,0.5,277803.02,35,1
1928,20230424,8,12,8,3,2.2,496953.27,82,1
1929,20240301,7,2,9,1,24.7,266370.61,223,1
1930,20221011,8,6,6,3,34,1143054.21,171,1
1931,20240331,7,5,3,3,24.1,1953519.58,200,1
1932,20230410,10,3,8,3,27.6,779655.69,27,1
1933,20240621,2,10,9,0,71.9,337236.08,22,1
1934,20240328,2,12,3,4,57.5,340973.31,114,1
1935,20221011,10,2,2,3,34,1779972.4,49,1
1936,20231002,3,11,3,3,35.3,-,12,1
1937,,5,2,1,4,17.6,228642.01,191,1
1938,20230109,8,1,7,2,33,489558.07,428,0
1939,20240920,3,12,3,1,20.8,1736108.6,138,1
1940,20230914,2,3,1,5,31.6,825345.42,405,1
1941,20240103,-1,10,7,4,30,1343925.75,34,0
1942,20240215,1,3,9,2,69.2,1367894.05,40,1
1943,,4,5,5,3,26.5,1929432.82,437,1
1944,20230621,1,3,7,5,66.7,1082193.63,248,0
1945,20240203,1,10,1,2,40.6,1854746.11,433,1
1946,20241021,8,7,9,1,47.4,1331644.23,230,1
1947,20220614,9,12,5,5,27.4,1902910.05,178,1
1948,20221026,1,4,10,99,53.1,19963.47,271,0
1949,20230209,4,11,9,3,63.6,1115553.45,212,1
1950,20240722,8,11,7,5,42.6,557167.94,243,1
1951,20240703,3,2,7,1,13.1,221269.07,25,1
1952,20240624,4,11,2,5,38.9,1803735.36,236,1
1953,20231105,6,2,9,1,19.7,237991.8,465,1
1954,20220408,5,10,10,1,54.3,1012002.8,116,1
1955,20221020,1,3,8,1,46.6,1242556.56,367,1
1956,20220218,9,3,1,1,9.2,1836058,368,0
1957,20241201,1,1,10,5,58.6,1200457.13,297,1
1958,20240507,6,5,2,4,8.9,1540161.54,458,1
1959,20240713,9,5,3,4,32.1,1449570.55,333,1
1960,20231002,10,2,3,4,16.1,1982350.25,202,0
1961,20240423,8,3,8,5,57.1,394957.45,320,1
1962,20220927,1,1,3,5,18.1,1201633.07,401,1
1963,,6,6,2,3,31.4,546107.57,155,1
1964,20220225,1,3,7,2,62.6,155690.26,396,1
1965,20240105,3,12,2,5,37.9,1624549.95,347,1
1966,20231110,1,4,1,1,42.4,572650.38,309,1
1967,20241109,8,3,1,3,13.1,162940.3,478,1
1968,20231029,5,10,3,1,68.5,542867.4,11,1
1969,20220616,1,3,10,3,22.8,627176.97,72,1
1970,20221221,8,9,5,5,9.5,234495.95,190,1
1971,20220313,3,3,3,2,48,68258.93,457,1
1972,20221228,1,6,7,5,26.8,1098405.33,323,1
1973,20220517,2,1,8,1,64.7,1812105.07,2,1
1974,20221225,5,5,7,2,57.6,1049531.88,313,1
1975,20231130,5,2,3,2,0,576741.49,120,1
1976,20240629,2,8,1,3,32.8,380476.52,154,1
1977,20220722,7,2,3,2,56,1385261.12,44,1
1978,20230405,1,6,5,3,47.6,1729466,472,1
1979,20230314,7,4,7,5,9.8,1472491.86,94,1
1980,20240113,-1,12,10,2,41,1861185.76,74,1
1981,20241025,4,2,9,5,67.5,605829.38,409,1
1982,20220104,4,6,9,3,57.8,1824229.52,223,1
1983,20241006,6,7,3,2,51.9,932574.36,86,1
1984,20220609,4,10,9,5,12.3,1221895.4,327,1
1985,20220613,3,8,9,4,17.3,1980718.94,418,1
1986,20220513,9,5,5,3,64.4,346121.35,305,0
1987,20240504,5,7,5,2,51.5,213729.04,286,1
1988,20231025,5,5,9,3,43.7,1328706.99,408,1
1989,20240606,2,8,1,4,28.1,491351.73,313,1
1990,20240411,3,1,8,1,8.7,1842572.09,118,1
1991,20240906,5,7,1,5,35.2,1862692.57,446,1
1992,20240626,6,11,3,3,19.4,1101081.9,451,1
1993,20240902,7,3,3,3,71.1,238893.32,184,1
1994,20230309,2,5,6,-1,53.2,1097401.34,79,0
1995,20240322,5,9,1,2,19.3,780215.27,132,1
1996,20240626,1,2,7,3,62.5,1605633.75,160,1
1997,20221103,9,3,1,3,47.3,241905.55,493,1
1998,20240207,4,12,7,3,55,1256549.09,373,1
1999,20240528,7,1,10,3,49.3,710017.45,252,1
2000,20240618,4,8,3,5,41.5,1088228.31,301,1
2001,20240129,9,1,6,3,2.3,1454416.8,499,1
2002,20220827,3,2,1,1,5,803371.12,231,0
2003,20230713,5,12,1,3,61.8,1439569.28,204,1
2004,,9,8,1,1,20.2,1597591.93,177,1
2005,20240607,10,8,7,1,13.1,1453898.77,344,1
2006,20240120,4,3,7,1,47.9,931080.19,377,1
2007,20240722,3,11,9,3,12.4,828894.14,273,0
2008,20220318,8,12,1,3,71.2,191707.48,97,1
2009,20240504,7,11,3,3,62.5,1884355.17,488,1
2010,20231225,8,8,4,1,62.8,15544.45,177,1
2011,20230625,1,7,2,2,8.2,596592.25,479,1
2012,20231026,9,1,5,4,59.9,1445771.64,197,1
2013,20240418,4,11,8,2,21.6,691821.82,431,1
